School_ID,NAME_OF_SCHOOL,"Elementary, Middle, or High School",Street_Address,City,State,ZIP_Code,Phone_Number,Network_Manager,Collaborative_Name,Adequate_Yearly_Progress_Made_,Track_Schedule,CPS_Performance_Policy_Status,CPS_Performance_Policy_Level,HEALTHY_SCHOOL_CERTIFIED,Safety_Icon,SAFETY_SCORE,Environment_Icon,Environment_Score,Instruction_Icon,Instruction_Score,Leaders_Icon,AVERAGE_STUDENT_ATTENDANCE,Rate_of_Misconducts__per_100_students_,Average_Teacher_Attendance,Individualized_Education_Program_Compliance_Rate,X_COORDINATE,Y_COORDINATE,Latitude,Longitude,COMMUNITY_AREA_NUMBER,COMMUNITY_AREA_NAME,Ward,Police_District,Location
609908,Esmond Elementary School,ES,1865 W Montvale,Chicago,IL,60643,(773) 535-2650,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Weak,36,Average,49,Average,43,Weak,0.93,34,0.96,1.00,1165656.136,1830105.142,41.68939069,-87.66916143,75,MORGAN PARK,19,22,"(41.68939069, -87.66916143)"
609918,Eugene Field Elementary School,ES,7019 N Ashland Ave,Chicago,IL,60626,(773) 534-2030,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,42,Average,47,Weak,37,Weak,0.97,10,0.97,1.00,1164539.561,1946810.338,42.00966462,-87.66994862,1,ROGERS PARK,49,24,"(42.00966462, -87.66994862)"
609874,Everett McKinley Dirksen Elementary School,ES,8601 W Foster Ave,Chicago,IL,60656,(773) 534-1090,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Average,44,Very Weak,12,Very Weak,1,Weak,0.96,2.7,0.96,0.94,1118113.731,1933386.151,41.97368728,-87.84105162,76,OHARE,41,16,"(41.97368728, -87.84105162)"
610319,Evergreen Academy Middle School,MS,3537 S Paulina St,Chicago,IL,60609,(773) 535-4836,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Strong,60,Average,47,Average,44,Weak,0.96,5.5,0.97,1.00,1165638.817,1881113.479,41.829365,-87.66778007,59,MCKINLEY PARK,11,9,"(41.829365, -87.66778007)"
610057,Fairfield Elementary Academy,ES,6201 S Fairfield Ave,Chicago,IL,60629,(773) 535-9500,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,31,Average,41,Weak,34,Weak,0.93,43.4,0.93,0.99,1159148.629,1863391.057,41.78086789,-87.69207758,66,CHICAGO LAWN,15,8,"(41.78086789, -87.69207758)"
610541,Federico Garcia Lorca Elementary School,ES,3231 N Springfield Ave,Chicago,IL,60618,(773) 534-0950,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Not Enough Data,No,Average,53,Average,53,Average,58,Weak,0.97,43.8,0.00,1.00,1149828.059,1921320.477,41.94001885,-87.72474354,21,AVONDALE,30,17,"(41.94001885, -87.72474354)"
610120,Ferdinand Peck Elementary School,ES,3826 W 58th St,Chicago,IL,60629,(773) 535-2450,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Average,51,Average,43,Average,47,Weak,0.96,1.2,0.97,0.97,1151726.72,1865909.055,41.78792632,-87.71922211,62,WEST ELSDON,13,8,"(41.78792632, -87.71922211)"
609917,Fernwood Elementary School,ES,10041 S Union Ave,Chicago,IL,60628,(773) 535-2700,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,29,Very Weak,17,Average,43,Weak,0.93,29,0.96,1.00,1173454.065,1838113.389,41.71119799,-87.6403774,73,WASHINGTON HEIGHTS,34,22,"(41.71119799, -87.6403774)"
610258,Florence B Price Elementary School,ES,4351 S Drexel Blvd,Chicago,IL,60653,(773) 535-1300,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,20,Weak,37,Average,46,Weak,0.90,156.6,0.95,1.00,1183099.293,1876145.197,41.81534262,-87.6038735,39,KENWOOD,4,2,"(41.81534262, -87.6038735)"
610096,Florence Nightingale Elementary School,ES,5250 S Rockwell St,Chicago,IL,60632,(773) 535-9270,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,35,Average,40,Average,48,Weak,0.96,9.4,0.96,0.99,1159893.892,1869545.12,41.79774019,-87.68917624,63,GAGE PARK,14,9,"(41.79774019, -87.68917624)"
609924,Fort Dearborn Elementary School,ES,9025 S Throop St,Chicago,IL,60620,(773) 535-2680,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,34,Strong,61,Strong,71,Weak,0.93,24.5,0.96,1.00,1169287.183,1844810.538,41.72966698,-87.65544435,73,WASHINGTON HEIGHTS,21,22,"(41.72966698, -87.65544435)"
609927,Foster Park Elementary School,ES,8530 S Wood St,Chicago,IL,60620,(773) 535-2725,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Very Weak,11,Weak,20,Weak,22,Weak,0.94,33.6,0.95,0.97,1165798.179,1847975.278,41.7384262,-87.66813597,71,AUBURN GRESHAM,18,6,"(41.7384262, -87.66813597)"
610215,Francisco I Madero Middle School,MS,3202 W 28th St,Chicago,IL,60623,(773) 535-4466,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,Yes,Average,49,Average,48,Average,47,Weak,0.95,7.1,0.97,1.00,1155440.547,1885270.824,41.84098398,-87.70508585,30,SOUTH LAWNDALE,22,10,"(41.84098398, -87.70508585)"
610067,Francis M McKay Elementary School,ES,6901 S Fairfield Ave,Chicago,IL,60629,(773) 535-9340,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,23,Weak,37,Average,54,Weak,0.94,9.1,0.95,1.00,1159272.821,1858741.621,41.76810662,-87.69174944,66,CHICAGO LAWN,18,8,"(41.76810662, -87.69174944)"
610114,Francis Parkman Elementary School,ES,245 W 51st St,Chicago,IL,60609,(773) 535-1739,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,38,Average,45,Weak,39,Weak,0.91,20.7,0.95,1.00,1175207.047,1871107.604,41.80169919,-87.63297392,37,FULLER PARK,3,9,"(41.80169919, -87.63297392)"
610020,Francis Scott Key Elementary School,ES,517 N Parkside Ave,Chicago,IL,60644,(773) 534-6230,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Weak,37,Average,49,Strong,64,Weak,0.92,39.6,0.94,1.00,1138633.137,1902956.198,41.88983589,-87.76633519,25,AUSTIN,29,15,"(41.88983589, -87.76633519)"
610112,Francis W Parker Elementary Community Academy,ES,6800 S Stewart Ave,Chicago,IL,60621,(773) 535-3375,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,30,Average,53,Average,57,Weak,0.92,39,0.95,0.99,1174661.546,1859841.533,41.77079606,-87.6353099,68,ENGLEWOOD,6,7,"(41.77079606, -87.6353099)"
609800,Frank I Bennett Elementary School,ES,10115 S Prairie Ave,Chicago,IL,60628,(773) 535-5460,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,46,Average,55,Strong,66,Weak,0.93,6.5,0.96,1.00,1179742.916,1837880.076,41.71041656,-87.61735342,49,ROSELAND,9,5,"(41.71041656, -87.61735342)"
609939,Frank L Gillespie Elementary School,ES,9301 S State St,Chicago,IL,60619,(773) 535-5065,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Weak,27,Weak,30,Average,45,Weak,0.92,2.1,0.96,0.99,1177970.337,1843287.805,41.72529635,-87.62368165,49,ROSELAND,6,6,"(41.72529635, -87.62368165)"
609926,Franklin Elementary Fine Arts Center,ES,225 W Evergreen Ave,Chicago,IL,60610,(773) 534-8510,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,87,Strong,60,Average,55,Weak,0.96,5.6,0.95,1.00,1174204.012,1909317.563,41.90657253,-87.6355136,8,NEAR NORTH SIDE,43,18,"(41.90657253, -87.6355136)"
609958,Frank W Gunsaulus Elementary Scholastic Academy,ES,4420 S Sacramento Ave,Chicago,IL,60632,(773) 535-7215,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,46,Weak,30,Average,45,Weak,0.97,87.3,0.96,1.00,1157065.026,1875083.27,41.81299531,-87.69940042,58,BRIGHTON PARK,14,9,"(41.81299531, -87.69940042)"
610144,Frank W Reilly Elementary School,ES,3650 W School St,Chicago,IL,60618,(773) 534-5250,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Average,48,Weak,33,Weak,34,Weak,0.97,8.7,0.97,1.00,1151243.469,1921732.413,41.94112155,-87.71953058,21,AVONDALE,35,17,"(41.94112155, -87.71953058)"
610503,Frazier Prospective IB Magnet Elementary School,ES,4027 W Grenshaw St,Chicago,IL,60624,(773) 534-6880,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,Yes,Track_E,Not on Probation,Level 1,No,Strong,60,Very Strong,84,Strong,72,Weak,0.97,7.2,0.97,1.00,1149588.241,1894694.332,41.86695871,-87.72631742,29,NORTH LAWNDALE,24,11,"(41.86695871, -87.72631742)"
609854,Frederic Chopin Elementary School,ES,2450 W Rice St,Chicago,IL,60622,(773) 534-4080,Fulton Elementary Network,WEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,86,Very Strong,99,Very Strong,99,Weak,0.97,1.7,0.96,1.00,1159698.085,1905621.056,41.89674048,-87.68890154,24,WEST TOWN,1,13,"(41.89674048, -87.68890154)"
610245,Frederick A Douglass Academy High School,HS,543 N Waller Ave,Chicago,IL,60644,(773) 534-6176,West Side High School Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,44,Weak,39,Weak,37,Weak,0.79,28,0.95,1.00,1138278.715,1903151.591,41.89037849,-87.76763207,25,AUSTIN,29,15,"(41.89037849, -87.76763207)"
609930,Frederick Funston Elementary School,ES,2010 N Central Park,Chicago,IL,60647,(773) 534-4125,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Very Weak,16,Very Weak,14,Very Weak,16,Weak,0.95,16.8,0.95,1.00,1152012.963,1913173.956,41.91762127,-87.71692852,22,LOGAN SQUARE,26,25,"(41.91762127, -87.71692852)"
610010,Friedrich Ludwig Jahn Elementary School,ES,3149 N Wolcott Ave,Chicago,IL,60657,(773) 534-5500,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,72,Strong,60,Average,59,Weak,0.95,19.9,0.95,1.00,1163153.671,1921136.53,41.93924404,-87.67577282,5,NORTH CENTER,32,19,"(41.93924404, -87.67577282)"
609737,Friedrich W von Steuben Metropolitan Science High School,HS,5039 N Kimball Ave,Chicago,IL,60625,(773) 534-5100,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,70,Average,42,Average,51,Weak,0.87,4,0.96,0.99,1152840.522,1933431.315,41.9731926,-87.71334969,13,NORTH PARK,39,17,"(41.9731926, -87.71334969)"
609709,Gage Park High School,HS,5630 S Rockwell St,Chicago,IL,60629,(773) 535-9230,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Very Weak,14,Weak,29,Weak,37,Weak,0.73,19.5,0.94,0.99,1159962.875,1867094.347,41.79101352,-87.68899064,63,GAGE PARK,16,8,"(41.79101352, -87.68899064)"
610009,Galileo Math & Science Scholastic Academy Elementary School,ES,820 S Carpenter St,Chicago,IL,60607,(773) 534-7070,Fulton Elementary Network,WEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,65,Average,40,Average,42,Weak,0.95,3.1,0.97,1.00,1169436.562,1896405.606,41.87124634,-87.65340205,28,NEAR WEST SIDE,25,12,"(41.87124634, -87.65340205)"
610072,Garrett A Morgan Elementary School,ES,8407 S Kerfoot Ave,Chicago,IL,60620,(773) 535-3366,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,28,Average,58,Average,55,Weak,0.92,10,0.95,0.97,1173449.365,1849063.053,41.74124549,-87.64007166,71,AUBURN GRESHAM,21,6,"(41.74124549, -87.64007166)"
610293,Genevieve Melody Elementary School,ES,412 S Keeler Ave,Chicago,IL,60624,(773) 534-6850,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Strong,61,Strong,65,Strong,77,Weak,0.92,26,0.96,0.95,1148424.226,1897525.231,41.87474954,-87.73051772,26,WEST GARFIELD PARK,24,11,"(41.87474954, -87.73051772)"
609779,George Armstrong International Studies Elementary School,ES,2110 W Greenleaf Ave,Chicago,IL,60645,(773) 534-2150,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,59,Average,59,Strong,64,Weak,0.96,8.1,0.96,0.99,1160591.979,1946966.544,42.01017628,-87.68446868,2,WEST RIDGE,50,24,"(42.01017628, -87.68446868)"
610062,George B McClellan Elementary School,ES,3527 S Wallace St,Chicago,IL,60609,(773) 535-1732,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Average,49,Weak,33,Average,40,Weak,0.93,7.8,0.96,0.99,1172917.689,1881398.625,41.82998962,-87.64106579,60,BRIDGEPORT,11,9,"(41.82998962, -87.64106579)"
610196,George B Swift Elementary Specialty School,ES,5900 N Winthrop Ave,Chicago,IL,60660,(773) 534-2695,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,61,Strong,62,Strong,60,Weak,0.96,6,0.96,0.99,1167755.176,1939362.027,41.98915734,-87.65833342,77,EDGEWATER,48,20,"(41.98915734, -87.65833342)"
609849,George F Cassell Elementary School,ES,11314 S Spaulding Ave,Chicago,IL,60655,(773) 535-2640,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,Yes,Track_E,Not on Probation,Level 2,No,Strong,76,Average,57,Weak,36,Weak,0.94,13.8,0.95,0.99,1156350.416,1829287.52,41.68733881,-87.70325179,74,MOUNT GREENWOOD,19,22,"(41.68733881, -87.70325179)"
609761,George H Corliss High School,HS,821 E 103rd St,Chicago,IL,60628,(773) 535-5115,Far South Side High School Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,33,Average,40,Average,48,Weak,0.71,23.4,0.95,0.99,1183649.971,1836810.314,41.70739096,-87.60307842,50,PULLMAN,9,5,"(41.70739096, -87.60307842)"
610048,George Manierre Elementary School,ES,1420 N Hudson Ave,Chicago,IL,60610,(773) 534-8456,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,43,Average,49,Average,40,Weak,0.91,44,0.95,1.00,1173014.972,1909920.568,41.90825367,-87.63986347,8,NEAR NORTH SIDE,27,18,"(41.90825367, -87.63986347)"
610139,George M Pullman Elementary School,ES,11311 S Forrestville Ave,Chicago,IL,60628,(773) 535-5395,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,59,Strong,66,Strong,75,Weak,0.94,14.6,0.96,1.00,1181982.459,1830019.85,41.68879566,-87.60939383,50,PULLMAN,9,5,"(41.68879566, -87.60939383)"
609795,George Rogers Clark Elementary School,ES,1045 S Monitor Ave,Chicago,IL,60644,(773) 534-6225,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Weak,39,Weak,32,Weak,36,Weak,0.94,14.4,0.96,1.00,1137583.968,1894930.877,41.8678323,-87.77038158,25,AUSTIN,29,15,"(41.8678323, -87.77038158)"
609760,George Washington Carver Military Academy High School,HS,13100 S Doty Ave,Chicago,IL,60627,(773) 535-5250,Far South Side High School Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,53,Weak,37,Weak,34,Weak,0.92,8.9,0.96,1.00,1187202.39,1818214.083,41.65627709,-87.5906566,54,RIVERDALE,9,5,"(41.65627709, -87.5906566)"
609845,George Washington Carver Primary School,ES,901 E 133rd Pl,Chicago,IL,60827,(773) 535-5674,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,25,Weak,33,Weak,30,Weak,0.91,15.6,0.95,1.00,1184786.467,1817244.896,41.65367428,-87.59952683,54,RIVERDALE,9,5,"(41.65367428, -87.59952683)"
610219,George Washington Elementary School,ES,3611 E 114th St,Chicago,IL,60617,(773) 535-5010,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Average,58,Weak,33,Average,43,Weak,0.96,5.6,0.96,0.99,1202028.594,1829944.81,41.68810403,-87.53600985,52,EAST SIDE,10,4,"(41.68810403, -87.53600985)"
609739,George Washington High School,HS,3535 E 114th St,Chicago,IL,60617,(773) 535-5725,Far South Side High School Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Average,46,Weak,36,Weak,36,Weak,0.80,12.7,0.95,1.00,1201607.873,1829942.879,41.6881094,-87.5375501,52,EAST SIDE,10,4,"(41.6881094, -87.5375501)"
609900,George W Curtis Elementary School,ES,32 E 115th St,Chicago,IL,60628,(773) 535-5050,AUSL Schools,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,23,Average,43,Average,58,Weak,0.94,18.2,0.98,0.98,1178641.811,1828771.262,41.68544575,-87.62166148,49,ROSELAND,9,5,"(41.68544575, -87.62166148)"
610202,George W Tilton Elementary School,ES,223 N Keeler Ave,Chicago,IL,60624,(773) 534-6746,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Very Weak,6,Weak,30,Average,41,Weak,0.91,65.5,0.95,1.00,1148397.097,1900931.417,41.88409703,-87.73052949,26,WEST GARFIELD PARK,28,11,"(41.88409703, -87.73052949)"
609920,Gerald Delgado Kanoon Elementary Magnet School,ES,2233 S Kedzie Ave,Chicago,IL,60623,(773) 534-1736,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,44,Average,48,Average,48,Weak,0.96,3.3,0.96,1.00,1155417.273,1888838.931,41.85077575,-87.70507547,30,SOUTH LAWNDALE,24,10,"(41.85077575, -87.70507547)"
610187,Graeme Stewart Elementary School,ES,4525 N Kenmore Ave,Chicago,IL,60640,(773) 534-2640,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Average,49,Average,46,Average,57,Weak,0.95,77,0.96,1.00,1168446.748,1930325.571,41.96434608,-87.65605252,3,UPTOWN,46,19,"(41.96434608, -87.65605252)"
610285,Granville T Woods Math & Science Academy Elementary School,ES,6206 S Racine Ave,Chicago,IL,60636,(773) 535-9250,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,35,Average,43,Weak,31,Weak,0.92,41.5,0.95,1.00,1169345.488,1863577.552,41.7811649,-87.65468845,67,WEST ENGLEWOOD,16,7,"(41.7811649, -87.65468845)"
610383,Greater Lawndale High School For Social Justice,HS,3120 S Kostner Ave,Chicago,IL,60623,(773) 535-4300,West Side High School Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,43,Average,46,Average,44,Weak,0.88,16.4,0.95,0.96,1147521.302,1883405.128,41.83601953,-87.73419465,30,SOUTH LAWNDALE,22,10,"(41.83601953, -87.73419465)"
609857,Grover Cleveland Elementary School,ES,3121 W Byron St,Chicago,IL,60618,(773) 534-5130,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,64,Average,58,Average,47,Weak,0.95,6.1,0.96,1.00,1154778.842,1925727.705,41.9520147,-87.70642927,16,IRVING PARK,33,17,"(41.9520147, -87.70642927)"
610241,Guglielmo Marconi Elementary Community Academy,ES,230 N Kolmar Ave,Chicago,IL,60624,(773) 534-6210,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,26,Strong,65,Strong,76,Weak,0.92,58.8,0.97,1.00,1145991.517,1900994.657,41.88431659,-87.73936153,26,WEST GARFIELD PARK,28,11,"(41.88431659, -87.73936153)"
609741,Gurdon S Hubbard High School,HS,6200 S Hamlin Ave,Chicago,IL,60629,(773) 535-2200,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,42,Weak,34,Weak,29,Weak,0.89,4.3,0.96,1.00,1152065.741,1863208.025,41.78050763,-87.71804991,65,WEST LAWN,13,8,"(41.78050763, -87.71804991)"
609726,Gwendolyn Brooks College Preparatory Academy High School,HS,250 E 111th St,Chicago,IL,60628,(773) 535-9930,Far South Side High School Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,64,Average,44,Average,49,Weak,0.87,0.1,0.95,1.00,1180061.781,1831459.213,41.69278956,-87.61638144,49,ROSELAND,9,5,"(41.69278956, -87.61638144)"
610182,Hannah G Solomon Elementary School,ES,6206 N Hamlin Ave,Chicago,IL,60659,(773) 534-5226,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,78,Strong,67,Strong,62,Weak,0.96,0.8,0.96,0.99,1149868.813,1940981.795,41.99397007,-87.72407991,13,NORTH PARK,39,17,"(41.99397007, -87.72407991)"
610068,Hanson Park Elementary School,ES,5411 W Fullerton Ave,Chicago,IL,60639,(773) 534-3100,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,35,Weak,34,Weak,33,Weak,0.95,24.4,0.95,1.00,1139861.158,1915387.949,41.92392771,-87.76152094,19,BELMONT CRAGIN,37,25,"(41.92392771, -87.76152094)"
610124,Harold Washington Elementary School,ES,9130 S University Ave,Chicago,IL,60619,(773) 535-6225,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,28,Average,45,Strong,63,Weak,0.96,3.1,0.96,1.00,1185436.746,1844530.731,41.72853492,-87.59629327,47,BURNSIDE,8,4,"(41.72853492, -87.59629327)"
610192,Harriet Beecher Stowe Elementary School,ES,3444 W Wabansia Ave,Chicago,IL,60647,(773) 534-4175,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,28,Weak,26,Weak,31,Weak,0.94,13.7,0.95,0.99,1153019.365,1911120.258,41.91196584,-87.7132855,23,HUMBOLDT PARK,26,14,"(41.91196584, -87.7132855)"
610158,Harriet E Sayre Elementary Language Academy,ES,1850 N Newland Ave,Chicago,IL,60707,(773) 534-3351,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,68,Average,41,Average,50,Weak,0.96,2.6,0.97,1.00,1129750.187,1911749.959,41.9141236,-87.79875667,25,AUSTIN,36,25,"(41.9141236, -87.79875667)"
609974,Hawthorne Elementary Scholastic Academy,ES,3319 N Clifton Ave,Chicago,IL,60657,(773) 534-5550,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,Yes,Very Strong,92,Strong,61,Average,56,Weak,0.97,1.2,0.97,1.00,1168069.526,1922284.759,41.94228994,-87.65767253,6,LAKE VIEW,44,19,"(41.94228994, -87.65767253)"
609985,Helen M Hefferan Elementary School,ES,4409 W Wilcox St,Chicago,IL,60624,(773) 534-6192,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,29,Weak,26,Strong,63,Weak,0.94,13.4,0.96,1.00,1146965.713,1898931.63,41.87863685,-87.73583687,26,WEST GARFIELD PARK,28,11,"(41.87863685, -87.73583687)"
610122,Helen Peirce International Studies Elementary School,ES,1423 W Bryn Mawr Ave,Chicago,IL,60660,(773) 534-2440,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,58,Weak,32,Weak,22,Weak,0.97,5.8,0.96,1.00,1165723.804,1937258.243,41.98342819,-87.66586537,77,EDGEWATER,48,20,"(41.98342819, -87.66586537)"
609972,Helge A Haugan Elementary School,ES,4540 N Hamlin Ave,Chicago,IL,60625,(773) 534-5040,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,43,Average,57,Average,49,Weak,0.96,23.4,0.95,1.00,1150195.236,1930075.176,41.96403525,-87.72316496,14,ALBANY PARK,39,17,"(41.96403525, -87.72316496)"
609856,Henry Clay Elementary School,ES,13231 S Burley Ave,Chicago,IL,60633,(773) 535-5600,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,38,Weak,30,Weak,30,Weak,0.95,6,0.96,1.00,1199800.451,1817700.031,41.65455937,-87.544577,55,HEGEWISCH,10,4,"(41.65455937, -87.544577)"
610092,Henry H Nash Elementary School,ES,4837 W Erie St,Chicago,IL,60644,(773) 534-6125,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,41,Strong,68,Strong,76,Weak,0.95,27.9,0.96,1.00,1143836.768,1903833.453,41.89214724,-87.74720292,25,AUSTIN,28,15,"(41.89214724, -87.74720292)"
610279,Henry O Tanner Elementary School,ES,7350 S Evans Ave,Chicago,IL,60619,(773) 535-3870,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,33,Average,42,Average,55,Weak,0.92,43.1,0.96,0.98,1182462.062,1856226.416,41.76069854,-87.60682834,69,GREATER GRAND CROSSING,6,3,"(41.76069854, -87.60682834)"
609861,Henry R Clissold Elementary School,ES,2350 W 110th Pl,Chicago,IL,60643,(773) 535-2560,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,45,Weak,39,Strong,61,Weak,0.95,8.4,0.97,0.95,1162450.244,1831415.599,41.69305404,-87.6808619,75,MORGAN PARK,19,22,"(41.69305404, -87.6808619)"
